Freq (Hz)	GxyMicrophone/Source_Real	GxyMicrophone/Source_Imag
240.000000000000030E+0	16.340504594458053E-9	47.233195150536862E-9
241.000000000000030E+0	2.704129821681207E-9	-2.903938557667715E-9
242.000000000000030E+0	11.217882524925740E-9	3.949146675279082E-9
243.000000000000030E+0	11.789192978263364E-9	9.647603350425505E-9
244.000000000000030E+0	68.437234910139702E-9	55.302643104285721E-9
245.000000000000030E+0	122.324829312596150E-9	112.191099100648610E-9
246.000000000000030E+0	10.255169131160844E-9	360.559237971346340E-12
247.000000000000030E+0	24.249103439581844E-9	15.228072011001868E-9
248.000000000000030E+0	47.307189211741427E-9	21.672900221168521E-9
249.000000000000030E+0	17.343096639054955E-9	8.185583630821197E-9
250.000000000000030E+0	27.157800199586436E-9	16.439260346865543E-9
251.000000000000030E+0	28.032248877449499E-9	10.723524109738010E-9
252.000000000000030E+0	39.105665931446552E-9	6.088242709639751E-9
253.000000000000030E+0	11.701544004632674E-9	-1.342190098760235E-9
254.000000000000030E+0	72.876077912593798E-9	15.172932143637224E-9
255.000000000000030E+0	173.699153162812910E-9	-31.004320174030880E-9
256.000000000000060E+0	113.629946125933930E-9	-5.346766256782553E-9
257.000000000000060E+0	7.743783346448446E-9	-5.183726462270357E-9
258.000000000000060E+0	75.827693630439721E-9	-11.400380581907232E-9
259.000000000000060E+0	41.790768462776344E-9	-1.279682773706184E-9
260.000000000000060E+0	96.875607776659971E-12	-2.630848720878635E-9
261.000000000000060E+0	7.197866195433909E-9	-656.075766551765210E-12
262.000000000000060E+0	3.375014059257426E-9	-3.856714838562825E-9
263.000000000000060E+0	63.356425082740118E-9	-11.831915335786559E-9
264.000000000000060E+0	-1.109714837224862E-9	-10.793483453707146E-9
265.000000000000060E+0	14.221430259825729E-9	247.766581691070340E-12
266.000000000000060E+0	38.038074293718465E-9	-2.957484946933734E-9
267.000000000000060E+0	133.759769777579530E-12	-990.149437171379090E-12
268.000000000000060E+0	8.539622176867506E-9	-305.292714785727940E-12
269.000000000000060E+0	1.669641968987113E-9	3.831931036477077E-9
270.000000000000060E+0	5.604433689220286E-9	511.809822935039200E-12
271.000000000000060E+0	3.860030354847180E-9	-1.654385894561934E-9
272.000000000000060E+0	17.064094982776015E-9	-7.244906644651362E-9
273.000000000000060E+0	13.065279516794430E-9	8.422196609089979E-9
274.000000000000060E+0	20.177541208037578E-9	12.144945972137147E-9
275.000000000000060E+0	3.012880165849148E-9	-2.323304436075976E-9
276.000000000000060E+0	13.714762981921057E-9	-3.788916749212447E-9
277.000000000000060E+0	46.152925774121022E-9	-41.064233947288496E-9
278.000000000000060E+0	36.208970618050733E-9	-15.091098954284650E-9
279.000000000000060E+0	18.515792567124645E-9	-2.333240702401793E-9
280.000000000000060E+0	8.512555171236260E-9	-2.036628641246072E-9
281.000000000000060E+0	70.106531660238915E-9	-50.810368807341170E-9
282.000000000000060E+0	33.510580548628229E-9	-26.363817091597526E-9
283.000000000000060E+0	5.789079547976714E-9	-1.567376194232361E-9
284.000000000000060E+0	7.677806787234895E-9	-6.550614533232262E-9
285.000000000000060E+0	1.473492670888991E-9	1.030331926279579E-9
286.000000000000060E+0	-1.454789375047429E-9	-8.196577490932769E-9
287.000000000000060E+0	2.489051951334847E-9	-9.505375595528829E-9
