Freq (Hz)	Microphone/Source_Real	Microphone/Source_Imag
365.000000000000060E+0	-41.095333656297631E-6	2.352064613092998E-3
366.000000000000060E+0	2.185956682631934E-3	269.725321121742980E-6
367.000000000000060E+0	790.504906084207260E-6	1.328705960936802E-3
368.000000000000060E+0	-3.342358828990100E-3	9.455938844924368E-6
369.000000000000060E+0	915.709439906044760E-6	622.287893684625230E-6
370.000000000000060E+0	49.081364460883179E-6	-453.567084116876540E-6
371.000000000000060E+0	-474.879051648875540E-6	-5.357262486944319E-3
372.000000000000060E+0	1.008010397401499E-3	1.294207732853281E-3
373.000000000000060E+0	1.774801182971643E-3	59.614570365959353E-6
374.000000000000060E+0	2.672071855506982E-3	784.360647711120530E-6
375.000000000000060E+0	4.444183608147030E-3	-6.372330048373127E-3
376.000000000000060E+0	4.270059670342895E-3	7.412444583962266E-3
377.000000000000060E+0	4.088477509135403E-3	608.911956768620670E-6
378.000000000000060E+0	4.519477088587186E-3	-930.796140211304270E-6
379.000000000000060E+0	5.491984636915001E-3	7.155420620791119E-3
380.000000000000060E+0	6.266033981996362E-3	524.268002693053400E-6
381.000000000000060E+0	4.961278274303832E-3	1.330796283048846E-3
382.000000000000060E+0	-1.133798285665330E-3	-1.502009225398362E-3
383.000000000000060E+0	4.675839400939196E-3	2.869185287274710E-3
384.000000000000060E+0	1.406473690406727E-3	3.685625646899851E-3
385.000000000000060E+0	1.290825464422653E-3	1.272088430847579E-3
386.000000000000060E+0	-1.071359695497138E-3	496.171757287961080E-6
387.000000000000060E+0	-939.211655943407360E-6	-4.279020109262869E-3
388.000000000000060E+0	1.777125661037501E-3	1.952952974866929E-3
389.000000000000060E+0	664.035258638242980E-6	1.165066197301843E-3
390.000000000000060E+0	661.750074817595170E-6	1.611997735301540E-3
391.000000000000060E+0	5.498913459746083E-3	1.867857099072637E-3
392.000000000000060E+0	-7.198831727097328E-3	2.530990687859945E-3
393.000000000000060E+0	-29.680916483236470E-6	-185.600971172033700E-6
394.000000000000060E+0	4.136289849957453E-3	-253.021878551818510E-6
395.000000000000060E+0	-387.820160770448700E-6	1.219153384411973E-3
396.000000000000060E+0	2.183197254251186E-3	987.969897657070200E-6
397.000000000000060E+0	3.560922678959655E-3	679.838568616919280E-6
398.000000000000060E+0	5.817660814970425E-3	3.356068920684981E-3
399.000000000000060E+0	916.806262996156580E-6	2.564730042172320E-3
400.000000000000060E+0	327.804517448156870E-6	552.540363384893920E-6
401.000000000000060E+0	2.688946405621391E-3	-291.572398527223900E-6
402.000000000000060E+0	5.694249502420415E-3	4.089621633364685E-3
403.000000000000060E+0	1.014253227285717E-3	1.729942327440437E-3
404.000000000000060E+0	2.564006101543395E-3	1.200168227086643E-3
405.000000000000060E+0	4.536331470690181E-3	117.365336319355000E-6
406.000000000000060E+0	2.477581537481765E-3	3.711099141810418E-3
407.000000000000060E+0	1.328077997441730E-3	1.244485805569052E-3
408.000000000000060E+0	2.765791636368996E-3	-1.171965816761968E-3
409.000000000000060E+0	3.699425604320271E-3	1.479120218008005E-3
410.000000000000060E+0	3.021191338975693E-3	2.181828913155378E-3
411.000000000000060E+0	440.558270817550800E-6	423.886446982443410E-6
412.000000000000060E+0	3.631264664649538E-3	1.368092282259002E-3
413.000000000000060E+0	-1.604604826381721E-3	423.676049828980410E-6
414.000000000000060E+0	3.813133007112521E-3	-2.006651058095218E-3
415.000000000000060E+0	3.763487979059379E-3	-140.787058940710890E-6
416.000000000000060E+0	3.358353370994230E-3	-880.459036305189750E-6
417.000000000000060E+0	3.994025927993313E-3	-1.014274290264101E-3
418.000000000000060E+0	4.445219331218838E-3	-263.052168347337970E-6
419.000000000000060E+0	2.230571674072643E-3	303.645138634061270E-6
420.000000000000060E+0	2.638910323168416E-3	-944.770939521844050E-6
421.000000000000060E+0	4.490768877270650E-3	-1.393202545121249E-3
422.000000000000060E+0	2.645045034576270E-3	-919.717738392980890E-6
423.000000000000060E+0	3.560925372956767E-3	-482.935836206984060E-6
424.000000000000060E+0	2.981620544328591E-3	-905.589790594566420E-6
425.000000000000060E+0	1.777490713479424E-3	-1.459411915802631E-3
